name,ipadress,image,evaluate,grade,comments,bcategory_id,adress,price,longitude,latitude,badress_id
南极王子品味茶饮,http://www.meituan.com/meishi/6371052/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,97,2,东昌府区三中对面市政府西邻,8,116.262368,36.33979,1
茌平人家劈柴院,http://www.meituan.com/meishi/42271566/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,97,4,枣乡街枣乡街与南环路交汇处东100米路南,36,115.679814,36.232213,2
王大爷甜品,http://www.meituan.com/meishi/159423011/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,96,2,阳谷新世界广场（新世界小靴半岛旁边）,19,115.729834,36.839386,4
南方面包房,http://www.meituan.com/meishi/40810723/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,96,2,东昌府区兴华西路与军需路交叉口往南200米路西,10,115.951936,36.460315,1
延安面庄,http://www.meituan.com/meishi/96256153/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,96,5,莘县政府街实高东邻（立信嘉园西门南50米路东）,10,116.001379,36.459956,5
吉达椒点麻辣香锅,http://www.meituan.com/meishi/61057846/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,95,3,东昌府区柳园北路新东方广场地下一楼金海汇美食城内,21,116.26218,36.583157,1
柠檬工坊（一中店）,http://www.meituan.com/meishi/84108047/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,95,2,阳谷中天商贸城阳谷一中北丁字路口50米路东（戴尔电脑）,5,115.771508,36.115047,4
金灿灿餐饮吧,http://www.meituan.com/meishi/159321394/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,94,3,阳谷阳谷师范红绿灯向北28米路西（南街小学南校区隔壁）,9,115.802563,36.115542,4
郭记瑞福祥蛋糕面包,http://www.meituan.com/meishi/99263895/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,94,2,高唐县105国道姜店友卿酒楼往南48米斜对过,27,115.976374,36.442976,8
老房子烤鱼,http://www.meituan.com/meishi/41223775/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,94,7,冠县步行街广播局向西100米路北,25,116.258076,36.348424,7
木槿膳,http://www.meituan.com/meishi/98619673/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,94,10,冠县和平路与步行街交叉口南行50米路东（盛世华府楼下）,10,115.451729,36.488499,7
六零地锅年代,http://www.meituan.com/meishi/5070575/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,93,3,茌平振兴路与东环路（南环路）交叉口向西500米路北,37,115.722663,36.834209,2
怡品肥牛,http://www.meituan.com/meishi/40369709/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,93,4,高唐县美食街中段路东（时代小区底商）,30,115.463835,36.491175,8
吕记砂锅,http://www.meituan.com/meishi/41807209/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,92,3,开发区长江路金柱大学城C区西门南100米8号楼下,12,116.085499,36.481546,9
东阿阿胶（聊城花园路店）,http://www.meituan.com/meishi/4552810/,http://p0.meituan.net/deal/feb852741aec2df4b581871660d83629278646.jpg@600w_600h_1l,很好,5,92,12,东昌府区花园南路41-9号（中医院北50米路西）,160,115.996057,36.458028,1
水饺皇后（花园路二店）,http://www.meituan.com/meishi/5800786/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,92,9,东昌府区柳园办事处花园南路天恒御景花园水饺皇后,26,116.230916,36.872976,1
正宗康园房氏肉饼,http://www.meituan.com/meishi/41738281/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,90,3,东昌府区兴华西路派多格宠物会所旁,10,115.796872,36.123894,1
啡牛不可,http://www.meituan.com/meishi/107159330/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,90,11,阳谷阳谷新世界广场振华超市入口斜对过,43,115.806282,36.112636,4
非糖印象九香和蛋糕,http://www.meituan.com/meishi/90622212/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,90,2,东昌府区兴华路与花园路交口东南角（济州岛烤肉隔壁）,20,115.976429,36.468305,1
五朵金花,http://www.meituan.com/meishi/50563195/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,89,3,东昌府区柳园路与振兴路交叉口向北50米路西,14,115.552673,36.139122,1
真牛酸奶吧,http://www.meituan.com/meishi/51878193/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,89,2,开发区御润财富城内假日广场东邻路南,6,116.03922,36.464318,9
王三酱肉店,http://www.meituan.com/meishi/76529472/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,89,12,莘县振兴街邮电大楼西侧（多禾馅饼南200米路西）,27,115.465067,36.491434,5
川码头水煮肉片,http://www.meituan.com/meishi/97163570/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,89,9,莘县大安街与通运路交叉口西20米路南,18,115.455826,36.488616,5
贝克汉堡,http://www.meituan.com/meishi/115923078/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,87,11,东昌府区嘉明开发区嘉园路9号东方双语楼下,10,115.659688,36.242217,1
万州烤鱼,http://www.meituan.com/meishi/157363911/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,87,7,莘县雁塔文庙东临路北（雁塔幼儿园楼下）,25,115.96577,36.515537,5
尚客优快捷酒店（餐饮部）,http://www.meituan.com/meishi/84325863/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,86,3,开发区中华路东昌学院东门东300米路南,10,115.972971,36.473544,9
麦趣新语（高唐店）,http://www.meituan.com/meishi/40209934/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,86,2,高唐县天齐庙商城北门西侧,21,116.000797,36.470809,8
重庆鸡公煲（建设路店）,http://www.meituan.com/meishi/2381955/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.4,86,4,东昌府区建设路汽车站东伟业中华苑门口,21,116.000406,36.478886,1
牧悦鲜奶吧,http://www.meituan.com/meishi/4572296/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,85,2,开发区燕山路与东昌路十字路口北行第一个十字路口西北角（广福刘餐厅斜对角）,10,115.976486,36.461108,9
俄麦香提拉米苏,http://www.meituan.com/meishi/101882539/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,85,2,亿沣购物广场中心街亿沣超市北侧,20,115.992947,36.450019,2
私坊斋清真餐厅,http://www.meituan.com/meishi/103937705/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,85,9,开发区东昌路与中华路交口当代国际广场4楼,26,115.540837,36.536357,9
非凡小厨美食餐厅,http://www.meituan.com/meishi/64278922/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,84,3,开发区金柱大学城19号楼46商铺,26,116.844854,36.314446,9
金德利民快餐,http://www.meituan.com/meishi/98502003/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.4,84,3,东昌府区东昌路与卫育路路口往南200米路西（李先生北邻）,10,116.009416,36.489597,1
泸溪村桃酥烘焙,http://www.meituan.com/meishi/150072132/,http://p0.meituan.net/mogu/e808ab2c99e74cdb262f306ea28d52e7366774.jpg@380w_214h_1e_1c,不错,3.8,84,2,东昌府区汽车总站南柳园路博爱医院对过（五洲大药店北临）,4,115.799527,36.135108,1
吉祥馄饨·面（创业大厦店）,http://www.meituan.com/meishi/2504578/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,83,3,开发区东昌丽都二期7号商铺（创业大厦旁）,15,115.976147,36.454304,9
咱家蒸碗,http://www.meituan.com/meishi/1561229/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,83,8,东昌府区振兴路育红小学向南300米路东,42,115.981527,36.473625,1
麦喀隆烘焙,http://www.meituan.com/meishi/154374719/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,82,2,阳谷谷山路万和城售楼处东58米,30,115.800448,36.129945,4
花脸猫重庆小面（临清中央帝景店）,http://www.meituan.com/meishi/150045303/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,81,5,临清曙光路中央帝景B区35号（京华中学路口南180米路东）,8,115.994902,36.471559,3
欧米亚蛋糕,http://www.meituan.com/meishi/4079635/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,80,2,东昌府区东关大街民族小学向西150米路北,21,116.250863,36.867864,1
东阿阿胶（聊城临清店）,http://www.meituan.com/meishi/5354274/,http://p0.meituan.net/mogu/7c0084ac0bbe5bdde6f18e9a8bf9779b17659.png@380w_214h_1e_1c,很好,5,80,12,临清顺河街55号(大旺路口东北角),160,115.712237,36.837023,3
潘记鸽味馆,http://www.meituan.com/meishi/41878125/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,80,8,莘县通运路北首路东,30,115.998759,36.458004,5
祥和港湾,http://www.meituan.com/meishi/5591264/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,79,3,东昌府区育新街防疫站对过,24,116.25743,36.839764,1
重庆鸡公煲（青年街店）,http://www.meituan.com/meishi/67023630/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,79,3,东阿县青年街国税局向南30米路西（金尊商务会所对面）,24,115.788037,36.118387,6
麦趣新语（会员店）,http://www.meituan.com/meishi/50015/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,79,2,东昌府区兴华西路与新纺街交叉口（五星百货东300米）,25,115.976374,36.442976,1
吾福烤鸡,http://www.meituan.com/meishi/94230014/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,78,3,高唐县卫校街南段路西,15,116.237038,36.872521,8
远香斋魏氏熏鸡（嘉明店）,http://www.meituan.com/meishi/42334444/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,78,3,东昌府区昌润路与嘉园路交口西北角（新城邦小区三期商一号）,35,116.000132,36.473622,1
哆啦A梦的口袋寿司炒酸奶,http://www.meituan.com/meishi/159321189/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,77,10,东昌府区育新街防疫站东临路北,10,115.787377,36.121697,1
四川牛肉面,http://www.meituan.com/meishi/5013747/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,77,5,东昌府区聊大西校西门往南10米路西,30,115.985331,36.462687,1
一碗拉面,http://www.meituan.com/meishi/40304558/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,75,3,东昌府区京济路实验小学向西150米路北,16,115.727699,36.853921,1
海港小海鲜,http://www.meituan.com/meishi/6683780/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,74,6,东昌府区向阳北路月亮湾A区南临50米路西,48,115.995823,36.467593,1
苗寨干锅鸭,http://www.meituan.com/meishi/98089460/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,73,3,莘县大安街与通运路交叉口东100米路北（老八队路口东100米路北）,28,115.676769,36.251196,5
观音堂烧饼夹肉,http://www.meituan.com/meishi/52200760/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,73,3,临清东环路劳动局南160米路东,17,115.683915,36.246209,3
雲姑娘土豆粉,http://www.meituan.com/meishi/66087774/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,73,3,开发区御润财富城DS区501号商铺（御润财富城东门南侧）,9,116.171652,36.787935,9
塞纳左岸咖啡（临清店）,http://www.meituan.com/meishi/152409932/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,73,11,临清永清路龙凤城北门,32,115.995221,36.446671,3
玉萍蛋糕房,http://www.meituan.com/meishi/42796405/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,73,2,东昌府区青年林路鼎舜小学西50米路南,8,115.995823,36.467593,1
大象家火锅店,http://www.meituan.com/meishi/117002834/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,73,4,东昌府区大码头街龙湾小区东门路北,35,116.258537,36.354343,1
刘罗锅蟹黄干贝生煎包,http://www.meituan.com/meishi/150576093/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,72,3,运河半岛经一路25-7号,13,116.25743,36.839764,3
百思特烘焙坊,http://www.meituan.com/meishi/96750431/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,72,2,临清启秀路逸夫小学南校区附近（新龙湾小区门口向南第四家）,10,115.975346,36.467776,3
恩熙私房面馆,http://www.meituan.com/meishi/93587252/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,72,5,东昌府区柳园办事处利民东路水利局科技大楼楼东数3-4,25,115.996322,36.456275,1
乡村鱼馆,http://www.meituan.com/meishi/2378976/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,72,4,东昌府区聊城汽车总站西200米路南（尚客优快捷酒店西50米路南）,20,115.995699,36.462505,1
客悦来粗粮馆,http://www.meituan.com/meishi/111717988/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,71,9,阳谷老三中路口往西100米路南,23,116.261255,36.591626,4
正新鸡排（铁塔店）,http://www.meituan.com/meishi/157368735/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,70,3,东昌府区利民西路四海商城3号楼东侧一层（亿沣超市斜对面）,21,116.170141,36.776576,1
川香源食府,http://www.meituan.com/meishi/1376907/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,70,3,东昌府区兴华西路214号工商局西100米路南,33,115.976466,36.46253,1
好东兴（乐购店）,http://www.meituan.com/meishi/91217257/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,70,2,临清锦绣青城东门对过,8,115.723368,36.845248,3
田园牧歌鲜奶吧,http://www.meituan.com/meishi/42011083/,http://p0.meituan.net/deal/aaeb91e2876821c90970cadd48868d7566997.jpg@380w_214h_1e_1c,好,4.5,70,2,东昌府区京济路实验中学附属小学西200米路南,2,115.952137,36.498829,1
天天禾鲜奶吧,http://www.meituan.com/meishi/41432262/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,70,2,枣乡街文化路1694号（一中西300米路北，新清华园小区7号门市）,9,115.989538,36.444249,2
上佳水饺,http://www.meituan.com/meishi/92118337/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,70,12,东昌府区龙堤美食岛教堂南20米路东,35,116.844854,36.314446,1
食必思黄焖鸡米饭,http://www.meituan.com/meishi/99976232/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,69,3,东阿县阿胶街邮政储蓄东68米路南,15,115.743803,36.784422,6
阁里香菜馆,http://www.meituan.com/meishi/42243405/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,69,4,阳谷景阳路与谷山路交叉口西50米路北,29,115.98926,36.461439,4
老杨家凉皮牛肉面,http://www.meituan.com/meishi/97363964/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,68,3,东昌府区建设西路建设路小学正对过,10,115.988362,36.480078,1
康利来,http://www.meituan.com/meishi/98238431/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,68,2,阳谷御江南小区西88米路南（西街小学路口）,23,116.281709,36.349164,4
思美味蛋糕房,http://www.meituan.com/meishi/95828783/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,68,2,冠县南关村红旗南路与冠斜路路口向南100米路东,22,116.243023,36.862429,7
韩爽雪冰韩式炸鸡,http://www.meituan.com/meishi/93710863/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,68,2,东昌府区利民西路铁塔商场亿沣超市东临二楼,27,115.992196,36.45623,1
东阿阿胶（聊城冠县店）,http://www.meituan.com/meishi/6573577/,http://p0.meituan.net/mogu/7c0084ac0bbe5bdde6f18e9a8bf9779b17659.png@380w_214h_1e_2c,很好,5,68,12,冠县红旗路与振兴西路交叉口西50米路南,160,115.993017,36.475037,7
谷山拉面馆,http://www.meituan.com/meishi/93024342/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,68,5,阳谷清河东路金都花园东50米路南,10,115.999677,36.433898,4
石锅鱼啤酒鸭,http://www.meituan.com/meishi/84957982/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,67,4,高唐县春长街中段时风宾馆北侧路西,17,115.981527,36.473625,8
鲜奶麻花王,http://www.meituan.com/meishi/94897231/,http://p0.meituan.net/deal/8cf9d18227afbc5880dce9ed6f3af850327656.jpg@600w_600h_1l,很好,5,66,3,东昌府区龙山中街教育局对面,2,115.993724,36.441234,1
摩登喵小馋潮流土豆粉,http://www.meituan.com/meishi/160227956/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,65,3,阳谷中天商贸城谷山西路电影院广场北邻（汉庭酒店，盛客超市）,10,115.79664,36.121372,4
金鼎酒店·范怀梦烧鸽养生庄园,http://www.meituan.com/meishi/97355364/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,65,3,阳谷博济桥街道站前街谷山中学桥西路北（金都花园东区对面）,51,115.800408,36.111101,4
徐记牛肉汤,http://www.meituan.com/meishi/73434449/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,65,3,东昌府区利民东路35号,10,116.005377,36.467697,1
王牌大虾,http://www.meituan.com/meishi/159791656/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,65,4,东昌府区建设东路阿尔卡迪亚一期南门向东50米,48,115.972971,36.473544,1
胖嘴肉蟹煲,http://www.meituan.com/meishi/115857055/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,65,6,狮子楼阳谷狮子楼东100米路北工商银行附近,50,116.248547,36.568983,4
三哥驴肉蒸饺,http://www.meituan.com/meishi/99116988/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,64,3,亿沣购物广场人民广场西南角183号,10,116.251121,36.590401,2
馨苑千味蛋糕房,http://www.meituan.com/meishi/3303979/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,64,2,东昌府区站前街西湖馨苑北门南20米路西,15,115.451045,36.503061,1
假一赔万烧烤城,http://www.meituan.com/meishi/5606667/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,63,7,茌平电业三产西100米路南原老宰把梁糁馆,29,115.666052,36.241226,2
浓香蛋糕房,http://www.meituan.com/meishi/3314667/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,62,2,开发区黄山北路东方家园北临街楼,10,115.789676,36.123282,9
正新鸡排（冠宜春店）,http://www.meituan.com/meishi/113786390/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,60,3,冠县冠宜春路西路91号,20,116.24938,36.878785,7
多禾馅饼,http://www.meituan.com/meishi/3318005/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,60,3,高唐县高唐天齐庙商场东门路北（格林豪泰酒店斜对面）,15,116.002182,36.439151,8
东阿阿胶城叫花子锅盔,http://www.meituan.com/meishi/67757888/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,60,3,东阿县环球路东阿影视城美食街,6,116.255966,36.610334,6
秦风鲁味,http://www.meituan.com/meishi/52243389/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,60,3,茌平建设路牛车水西临,20,116.245284,36.866211,2
二姐麻辣烫（汇金街店）,http://www.meituan.com/meishi/101903674/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,60,3,东昌府区汇金街于东昌路交口北150米路东,15,115.995561,36.466255,1
乡村地锅烧烤,http://www.meituan.com/meishi/6984978/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,60,7,东昌府区新纺街与建设路路口南150米路西,45,116.006433,36.493946,1
渝新干锅辣鸭头（东阿总店）,http://www.meituan.com/meishi/150576024/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,59,3,东阿县前进街北首路东紫金城德庄火锅南邻（原环球店）,30,115.955383,36.474088,6
老东北野生大鱼坊,http://www.meituan.com/meishi/66861762/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,59,4,阳谷商业街博济派出所往南100米路西,30,115.719714,36.841731,4
水煮肉片,http://www.meituan.com/meishi/97640794/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,59,9,茌平振兴西路北关小学对过,30,115.99297,36.478894,2
清平新开餐厅,http://www.meituan.com/meishi/80773247/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,58,3,高唐县府前路清平镇邮局斜对过路西,5,115.455783,36.485965,8
小武义重庆鸡公煲,http://www.meituan.com/meishi/89635539/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,58,3,东阿县曙光街与前进街交叉口天禧肥牛对过,15,116.844854,36.314446,6
旺德芙蛋糕烘焙坊,http://www.meituan.com/meishi/4375262/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,58,2,东昌府区振兴西路市劳动局对过（金城小区东临）,10,116.000503,36.459874,1
鱼恋虾,http://www.meituan.com/meishi/157789074/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,58,4,亿沣购物广场亿丰超市十字路口西300米路南,37,115.995908,36.466737,2
四两铁锅大馒头,http://www.meituan.com/meishi/94061196/,http://p0.meituan.net/deal/201202/10/9_0210151503.jpg@380w_214h_1e_1c,很好,5,56,3,高唐县老花园大酒店往北100米往西88米,3,116.245189,36.875701,8
瓦萨里现烤比萨（莘县店）,http://www.meituan.com/meishi/105480103/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,55,11,莘县商业街与步行街路口东100米,24,115.976326,36.461706,5
红星花园私家小厨,http://www.meituan.com/meishi/162159817/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,55,12,阳谷黄山路红星花园北中国农业银行十字路口东188米路南,30,115.876212,36.248105,4
咱家面馆,http://www.meituan.com/meishi/109765732/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,54,5,东昌府区振兴西路与卫育路交叉口向西300米路南,14,115.993079,36.449849,1
正能量川香鱼府【总店】,http://www.meituan.com/meishi/64440054/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,54,4,东昌府区昌润路中段，城市主人门头房19号,20,116.230137,36.859991,1
御膳房羊肉汤馆,http://www.meituan.com/meishi/99346430/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,53,3,茌平齐韩路口北面粉厂对过,20,116.250974,36.609987,2
哈多客汉堡,http://www.meituan.com/meishi/157196356/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,53,11,冠县清泉路御龙湾小区门口,15,115.954018,36.428874,7
麦德乐,http://www.meituan.com/meishi/108204939/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,53,11,枣乡街枣乡街与汇鑫路交叉口信誉成和商厦一楼,56,115.799527,36.135108,2
Missmilk酸奶家族,http://www.meituan.com/meishi/86424803/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,53,2,东昌府区东昌西路市政府西邻（聊城三中对面）,10,115.991397,36.462714,1
蒙源烤羊腿,http://www.meituan.com/meishi/93490591/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,53,7,开发区利民路与光岳路交叉口东北角,32,115.73006,36.426374,9
牛肉板面,http://www.meituan.com/meishi/95685566/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,53,5,开发区滦河路当代国际广场底商,7,115.673739,36.250965,9
正宗鸡公煲,http://www.meituan.com/meishi/113668438/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,53,4,运河半岛经一路(运河半岛东门斜对面,10,115.995007,36.439828,3
增田远香斋魏氏熏鸡,http://www.meituan.com/meishi/96652028/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,52,3,开发区东昌丽都三期商11号金涛小海鲜斜对面,68,116.243023,36.862429,9
邹先生黄焖鸡米饭,http://www.meituan.com/meishi/116454658/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,52,3,冠县山东冠县第一中学西88米路南烤肉拌饭店内,10,115.793488,36.103455,7
鸿源生日蛋糕店,http://www.meituan.com/meishi/51721026/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,52,2,临清大辛庄办事处大辛庄镇邮局往南200米路西,10,116.094046,36.769748,3
东阿阿胶（政府街店）,http://www.meituan.com/meishi/5202461/,http://p0.meituan.net/mogu/7c0084ac0bbe5bdde6f18e9a8bf9779b17659.png@380w_214h_1e_3c,很好,5,52,12,莘县政府街县医院西150米路南,160,116.265731,36.570064,5
吉祥馄饨面（宝福邻店）,http://www.meituan.com/meishi/99855917/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,51,3,阳谷中天商贸城运河东路宝福邻北门斜对面万达小区斜对面,9,115.995401,36.464743,4
范记黄焖鸡（齐韩店）,http://www.meituan.com/meishi/92451221/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,51,3,茌平齐韩路口向北188米路西,20,115.796065,36.123687,2
贝克汉堡,http://www.meituan.com/meishi/4342674/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,51,11,银座商城永青路银座商城北10米路东,14,115.994392,36.455603,3
麦趣新语（中通店）,http://www.meituan.com/meishi/50017/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,51,2,东昌府区东昌西路中通二期（建行对过）,20,115.979404,36.463111,1
一扫光零食量贩,http://www.meituan.com/meishi/51185668/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,51,12,阳谷中天商贸城育英街79号（阳谷一中南20米路东）,9,115.794677,36.115577,4
东城涮烤,http://www.meituan.com/meishi/6949626/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,51,4,东阿县文化路东首王海市场西排中段,40,115.449355,36.489493,6
王记老潼关肉夹馍,http://www.meituan.com/meishi/76466043/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,50,3,金鼎登瀛小区步行街十字路口西北角,10,115.995908,36.466737,1
甲鱼府,http://www.meituan.com/meishi/4589180/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,50,9,汽车站红星路临清新汽车站西300米路北,80,115.976374,36.442976,3
麦趣新语（八一店）,http://www.meituan.com/meishi/50018/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,49,2,东昌府区兴华东路八一宾馆西邻,20,115.995823,36.467593,1
北京烤鸭,http://www.meituan.com/meishi/91354038/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,49,7,东昌府区柳园路振兴路南200米罗马圣浴南邻,30,116.245284,36.866211,1
渝香干锅辣鸭头,http://www.meituan.com/meishi/159595177/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,49,4,开发区黄河路御润财富城,28,116.005344,36.455795,9
香思缘蛋糕房,http://www.meituan.com/meishi/95818139/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,48,2,阳谷寿张镇四棚菜市路口向南18米路东,20,115.990836,36.457064,4
鱼多多脆皮烤鱼（莘县店）,http://www.meituan.com/meishi/115447227/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,48,7,莘县振兴街西段永安龙园小区门口北侧（银海公寓北行200米）,53,115.660549,36.249248,5
乾香记·猪肚鸡（东阿店）,http://www.meituan.com/meishi/117679023/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,47,12,东阿县人民街北段曹植公园东门南400米路东（雅尚副食百货隔壁）,21,115.983111,36.47372,6
盱眙龙虾养生地锅,http://www.meituan.com/meishi/70745737/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,47,4,开发区东昌东路6号兴业小区南邻（馨安小区东首）,37,116.009527,36.483574,9
张记甏肉干饭,http://www.meituan.com/meishi/5427567/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,46,3,东昌府区古楼办事处站前街西湖馨B12幢1层4号,15,116.265575,36.58486,1
曼德夫（嘉明店）,http://www.meituan.com/meishi/91782492/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,46,3,东昌府区水岸新城西门北100米,17,116.283198,36.331642,1
葡萄咖啡休闲小院,http://www.meituan.com/meishi/158918642/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,46,11,东昌府区兴华西路四川永宁东临，人民保险院内,30,115.540837,36.536357,1
